transaction_id,customer_id,transaction_date,product_category,quantity,unit_price,total_amount,discount_applied,payment_method
TXN_016625,CUST_00646,2024-07-07,Beauty,1,53.0,53.0,False,Credit Card
TXN_011837,CUST_03909,2024-07-07,Beauty,1,48.95,48.95,False,PayPal
TXN_045563,CUST_03625,2024-07-07,Books,1,6.31,6.31,False,Debit Card
TXN_025774,CUST_01709,2024-07-07,Beauty,1,64.28,52.38,True,Debit Card
TXN_045854,CUST_02463,2024-07-07,Toys,2,108.49,216.98,False,Debit Card
TXN_008207,CUST_01828,2024-07-07,Clothing,2,233.77,355.97,True,PayPal
TXN_038060,CUST_02873,2024-07-07,Sports,1,245.05,245.05,False,Debit Card
TXN_039544,CUST_01237,2024-07-07,Home & Garden,1,467.47,467.47,False,Debit Card
TXN_015841,CUST_00335,2024-07-07,Toys,1,96.1,96.1,False,Credit Card
TXN_042858,CUST_00710,2024-07-07,Home & Garden,1,75.19,66.15,True,Credit Card
TXN_015722,CUST_01760,2024-07-07,Toys,1,83.06,78.84,True,Bank Transfer
TXN_035790,CUST_00009,2024-07-07,Clothing,1,151.22,151.22,False,Debit Card
TXN_048938,CUST_02212,2024-07-07,Beauty,1,162.39,162.39,False,Credit Card
TXN_045236,CUST_02793,2024-07-07,Toys,1,108.58,96.81,True,Credit Card
TXN_003053,CUST_00327,2024-07-07,Home & Garden,1,120.96,120.96,False,PayPal
TXN_019819,CUST_02303,2024-07-07,Electronics,1,404.43,404.43,False,Debit Card
TXN_042504,CUST_03844,2024-07-07,Clothing,1,68.22,68.22,False,Credit Card
TXN_022156,CUST_02019,2024-07-07,Books,1,45.2,45.2,False,Debit Card
TXN_046476,CUST_04422,2024-07-07,Electronics,1,150.66,113.24,True,Credit Card
TXN_036415,CUST_00727,2024-07-07,Beauty,1,25.58,20.77,True,Debit Card
TXN_017879,CUST_02624,2024-07-07,Clothing,1,174.78,150.6,True,PayPal
TXN_046453,CUST_02465,2024-07-07,Toys,1,93.72,93.72,False,Debit Card
TXN_002770,CUST_02110,2024-07-08,Beauty,2,80.44,146.51,True,Credit Card
TXN_034954,CUST_00834,2024-07-08,Beauty,3,38.64,88.17,True,Credit Card
TXN_045983,CUST_00795,2024-07-08,Clothing,2,103.79,174.21,True,Debit Card
TXN_020777,CUST_00578,2024-07-08,Sports,3,131.23,351.35,True,Bank Transfer
TXN_012069,CUST_01569,2024-07-08,Toys,1,103.55,103.55,False,Credit Card
TXN_019171,CUST_04467,2024-07-08,Beauty,4,84.51,338.04,False,Debit Card
TXN_037990,CUST_03613,2024-07-08,Beauty,2,59.82,119.63,False,Credit Card
TXN_021650,CUST_04557,2024-07-08,Home & Garden,2,583.3,1166.59,False,PayPal
TXN_040682,CUST_00607,2024-07-08,Sports,1,360.41,360.41,False,Bank Transfer
TXN_047723,CUST_01753,2024-07-08,Clothing,2,43.67,87.34,False,Credit Card
TXN_030915,CUST_02195,2024-07-08,Home & Garden,1,434.86,384.83,True,Credit Card
TXN_019999,CUST_00770,2024-07-08,Books,1,20.17,20.17,False,PayPal
TXN_045964,CUST_03443,2024-07-08,Electronics,1,341.25,341.25,False,Bank Transfer
TXN_022102,CUST_00349,2024-07-08,Books,3,50.82,152.47,False,Credit Card
TXN_013975,CUST_04814,2024-07-08,Clothing,2,47.72,95.45,False,PayPal
TXN_004254,CUST_04460,2024-07-08,Home & Garden,1,468.6,468.6,False,Credit Card
TXN_012548,CUST_04358,2024-07-08,Toys,2,159.26,318.52,False,Credit Card
TXN_003525,CUST_01396,2024-07-08,Clothing,2,119.65,239.3,False,Debit Card
TXN_042127,CUST_03369,2024-07-08,Toys,1,145.22,108.96,True,Debit Card
TXN_042124,CUST_04404,2024-07-08,Books,3,9.92,24.34,True,Credit Card
TXN_035362,CUST_04867,2024-07-08,Beauty,4,87.48,317.15,True,Debit Card
TXN_003664,CUST_02732,2024-07-08,Toys,1,28.78,28.78,False,Debit Card
TXN_017092,CUST_01103,2024-07-08,Sports,1,416.06,416.06,False,Debit Card
TXN_001311,CUST_03755,2024-07-08,Clothing,3,135.71,407.13,False,Credit Card
TXN_029111,CUST_04182,2024-07-08,Home & Garden,2,392.83,785.67,False,Debit Card
TXN_037956,CUST_02315,2024-07-08,Toys,2,31.87,58.7,True,PayPal
TXN_008643,CUST_02675,2024-07-08,Clothing,1,17.02,17.02,False,Debit Card
TXN_017106,CUST_00102,2024-07-08,Toys,1,129.68,129.68,False,Credit Card
TXN_034137,CUST_04510,2024-07-08,Home & Garden,4,275.6,977.7,True,Debit Card
TXN_004581,CUST_01121,2024-07-08,Electronics,1,1019.48,1019.48,False,Credit Card
TXN_007080,CUST_00725,2024-07-08,Electronics,3,1899.78,5699.33,False,Bank Transfer
TXN_048217,CUST_02243,2024-07-08,Toys,2,137.97,275.94,False,Credit Card
TXN_000907,CUST_01014,2024-07-08,Sports,2,357.54,715.08,False,Credit Card
TXN_042210,CUST_03845,2024-07-08,Home & Garden,1,359.14,359.14,False,Credit Card
TXN_002141,CUST_03138,2024-07-08,Sports,1,30.24,30.24,False,PayPal
TXN_021556,CUST_01691,2024-07-08,Electronics,4,1576.64,6306.56,False,Credit Card
TXN_019473,CUST_03291,2024-07-08,Home & Garden,1,35.1,28.0,True,Bank Transfer
TXN_032054,CUST_03379,2024-07-08,Beauty,2,10.69,21.39,False,PayPal
TXN_009077,CUST_00487,2024-07-08,Toys,1,69.93,69.93,False,Credit Card
TXN_044156,CUST_04663,2024-07-08,Books,1,30.22,30.22,False,Bank Transfer
TXN_009137,CUST_02319,2024-07-08,Electronics,1,1482.49,1482.49,False,Debit Card
TXN_026460,CUST_02580,2024-07-08,Sports,1,386.64,307.21,True,Debit Card
TXN_003774,CUST_03819,2024-07-08,Home & Garden,2,18.31,31.4,True,Debit Card
TXN_046531,CUST_02793,2024-07-08,Electronics,2,987.26,1667.87,True,Debit Card
TXN_022484,CUST_03949,2024-07-08,Clothing,1,104.42,104.42,False,Credit Card
TXN_048559,CUST_00485,2024-07-08,Beauty,2,112.5,225.0,False,Credit Card
TXN_028599,CUST_00728,2024-07-08,Clothing,1,170.18,170.18,False,Debit Card
TXN_023837,CUST_04852,2024-07-08,Books,1,23.75,19.51,True,PayPal
TXN_014301,CUST_03554,2024-07-08,Books,1,17.38,17.38,False,Debit Card
TXN_041974,CUST_03106,2024-07-08,Toys,1,283.0,262.54,True,Debit Card
TXN_044941,CUST_00975,2024-07-09,Sports,1,246.55,246.55,False,PayPal
TXN_023996,CUST_00665,2024-07-09,Beauty,1,102.17,102.17,False,Credit Card
TXN_000491,CUST_04530,2024-07-09,Books,1,71.29,71.29,False,Credit Card
TXN_037381,CUST_01090,2024-07-09,Clothing,1,88.95,88.95,False,PayPal
TXN_025541,CUST_02050,2024-07-09,Sports,1,201.98,201.98,False,Credit Card
TXN_032911,CUST_00568,2024-07-09,Beauty,2,100.36,200.72,False,Debit Card
TXN_008205,CUST_04537,2024-07-09,Beauty,1,35.97,35.97,False,Credit Card
TXN_036925,CUST_00385,2024-07-09,Clothing,4,111.97,447.87,False,Debit Card
TXN_020546,CUST_01440,2024-07-09,Clothing,1,157.0,157.0,False,Credit Card
TXN_038418,CUST_01851,2024-07-09,Clothing,3,265.8,668.61,True,Debit Card
TXN_028261,CUST_00207,2024-07-09,Beauty,2,102.48,204.97,False,Bank Transfer
TXN_036919,CUST_04762,2024-07-09,Home & Garden,2,88.84,163.6,True,Credit Card
TXN_010002,CUST_04405,2024-07-09,Books,1,10.2,10.2,False,Bank Transfer
TXN_021214,CUST_04648,2024-07-09,Toys,1,134.56,134.56,False,Debit Card
TXN_043648,CUST_01682,2024-07-09,Sports,1,121.35,109.83,True,Credit Card
TXN_032702,CUST_01221,2024-07-09,Beauty,2,86.22,172.45,False,Bank Transfer
TXN_032563,CUST_02452,2024-07-09,Sports,3,349.69,1049.08,False,PayPal
TXN_005254,CUST_00332,2024-07-09,Sports,1,355.43,355.43,False,Credit Card
TXN_001639,CUST_03996,2024-07-09,Books,1,33.96,33.96,False,Debit Card
TXN_019421,CUST_04836,2024-07-09,Sports,1,497.76,497.76,False,Debit Card
TXN_015147,CUST_01507,2024-07-09,Clothing,1,252.93,210.45,True,Debit Card
TXN_014281,CUST_00614,2024-07-09,Beauty,1,195.65,195.65,False,Credit Card
TXN_001703,CUST_03696,2024-07-09,Sports,1,213.71,213.71,False,Debit Card
TXN_014590,CUST_00195,2024-07-09,Electronics,1,427.42,427.42,False,PayPal
TXN_043396,CUST_02741,2024-07-09,Books,1,34.18,31.59,True,Credit Card
TXN_046660,CUST_04062,2024-07-09,Home & Garden,1,99.63,99.63,False,Debit Card
TXN_043014,CUST_03266,2024-07-09,Beauty,4,136.01,544.06,False,Credit Card
TXN_043005,CUST_01609,2024-07-09,Home & Garden,1,295.51,295.51,False,PayPal
TXN_009904,CUST_01458,2024-07-09,Sports,4,291.74,898.96,True,PayPal
TXN_004879,CUST_04707,2024-07-09,Toys,1,41.77,41.77,False,Debit Card
TXN_034878,CUST_03571,2024-07-09,Beauty,1,55.42,47.69,True,PayPal
TXN_037678,CUST_01243,2024-07-09,Books,1,38.98,29.42,True,Debit Card
TXN_028144,CUST_01726,2024-07-09,Beauty,1,82.6,73.03,True,Debit Card
TXN_024773,CUST_04867,2024-07-09,Beauty,2,22.53,45.06,False,Credit Card
TXN_024814,CUST_02487,2024-07-09,Books,1,49.94,45.51,True,Credit Card
TXN_026101,CUST_04872,2024-07-09,Electronics,1,705.33,532.89,True,Debit Card
TXN_029253,CUST_03062,2024-07-09,Books,1,73.35,73.35,False,Debit Card
TXN_011851,CUST_00975,2024-07-09,Home & Garden,1,186.99,186.99,False,Credit Card
TXN_024361,CUST_01095,2024-07-09,Home & Garden,2,304.77,609.55,False,PayPal
TXN_014481,CUST_02037,2024-07-09,Electronics,1,1472.39,1213.84,True,Debit Card
TXN_043462,CUST_04370,2024-07-10,Clothing,1,43.82,43.82,False,PayPal
TXN_048468,CUST_00786,2024-07-10,Books,1,26.07,26.07,False,Bank Transfer
TXN_012226,CUST_01400,2024-07-10,Electronics,1,2955.05,2506.01,True,Credit Card
TXN_043929,CUST_03945,2024-07-10,Sports,3,294.28,882.84,False,Bank Transfer
TXN_007481,CUST_04441,2024-07-10,Toys,1,141.54,141.54,False,Credit Card
TXN_040512,CUST_02432,2024-07-10,Clothing,1,77.26,77.26,False,Debit Card
TXN_028938,CUST_02235,2024-07-10,Clothing,1,106.31,98.57,True,Debit Card
TXN_025513,CUST_04014,2024-07-10,Electronics,1,1611.49,1611.49,False,Debit Card
TXN_026246,CUST_04688,2024-07-10,Sports,1,201.12,201.12,False,Debit Card
TXN_032975,CUST_01432,2024-07-10,Beauty,1,70.73,70.73,False,Debit Card
TXN_045776,CUST_02160,2024-07-10,Sports,2,132.11,264.21,False,PayPal
TXN_007917,CUST_03744,2024-07-10,Beauty,2,102.47,204.95,False,Credit Card
TXN_008563,CUST_00071,2024-07-10,Books,2,51.3,102.59,False,Credit Card
TXN_010543,CUST_03404,2024-07-10,Toys,2,182.33,364.65,False,Debit Card
TXN_041452,CUST_00097,2024-07-10,Electronics,1,288.59,288.59,False,Credit Card
TXN_007340,CUST_02315,2024-07-10,Toys,1,66.24,66.24,False,PayPal
TXN_049796,CUST_04216,2024-07-10,Electronics,2,107.62,215.24,False,Debit Card
TXN_019457,CUST_00274,2024-07-10,Books,4,16.29,65.18,False,Credit Card
TXN_048706,CUST_01604,2024-07-10,Toys,4,66.27,265.07,False,Debit Card
TXN_006880,CUST_00027,2024-07-10,Electronics,4,1138.11,4318.31,True,Credit Card
TXN_008128,CUST_01903,2024-07-10,Beauty,1,143.22,143.22,False,Debit Card
TXN_046089,CUST_01881,2024-07-10,Beauty,2,101.06,170.89,True,Debit Card
TXN_031924,CUST_03173,2024-07-10,Home & Garden,1,242.6,242.6,False,Debit Card
TXN_008871,CUST_03307,2024-07-10,Electronics,1,1346.8,1346.8,False,Debit Card
TXN_029438,CUST_04061,2024-07-10,Home & Garden,2,104.76,209.52,False,Bank Transfer
TXN_044638,CUST_03059,2024-07-10,Books,3,19.25,57.76,False,PayPal
TXN_014531,CUST_03523,2024-07-10,Books,1,6.04,6.04,False,Credit Card
TXN_017433,CUST_03973,2024-07-10,Beauty,1,79.4,79.4,False,PayPal
TXN_010366,CUST_02921,2024-07-10,Sports,2,350.76,701.53,False,Debit Card
TXN_024855,CUST_02291,2024-07-10,Home & Garden,2,246.7,389.62,True,Bank Transfer
TXN_000832,CUST_02530,2024-07-10,Toys,2,35.6,71.2,False,Bank Transfer
TXN_007436,CUST_03470,2024-07-10,Home & Garden,1,422.3,422.3,False,Debit Card
TXN_043593,CUST_03055,2024-07-10,Clothing,2,147.69,234.2,True,Debit Card
TXN_046341,CUST_01560,2024-07-10,Electronics,3,523.6,1570.81,False,PayPal
TXN_043082,CUST_04767,2024-07-10,Toys,2,15.23,30.46,False,Credit Card
TXN_026477,CUST_04155,2024-07-10,Sports,2,130.58,238.64,True,PayPal
TXN_008398,CUST_04255,2024-07-10,Toys,1,56.68,56.68,False,Debit Card
TXN_034134,CUST_04916,2024-07-10,Clothing,2,290.3,580.6,False,Bank Transfer
TXN_028484,CUST_04079,2024-07-10,Beauty,2,104.11,208.22,False,Bank Transfer
TXN_010512,CUST_02144,2024-07-10,Electronics,2,165.05,330.09,False,Debit Card
TXN_039734,CUST_01759,2024-07-10,Beauty,2,149.11,298.21,False,Credit Card
TXN_014733,CUST_02934,2024-07-10,Home & Garden,1,194.03,194.03,False,Credit Card
TXN_022047,CUST_03798,2024-07-10,Clothing,2,117.53,235.06,False,Debit Card
TXN_048950,CUST_02457,2024-07-10,Home & Garden,1,297.52,297.52,False,Debit Card
TXN_018735,CUST_03925,2024-07-10,Electronics,1,42.63,42.63,False,Credit Card
TXN_048209,CUST_02744,2024-07-10,Toys,2,76.79,153.58,False,Debit Card
TXN_008325,CUST_02993,2024-07-10,Sports,1,365.19,331.91,True,PayPal
TXN_011456,CUST_03417,2024-07-10,Electronics,1,578.85,536.18,True,Debit Card
TXN_008633,CUST_00924,2024-07-10,Books,2,23.97,47.95,False,PayPal
TXN_035614,CUST_00283,2024-07-10,Toys,2,126.68,253.35,False,Debit Card
TXN_026047,CUST_02381,2024-07-10,Beauty,1,18.59,18.59,False,Debit Card
TXN_017572,CUST_01649,2024-07-10,Clothing,2,46.86,79.11,True,Debit Card
TXN_039644,CUST_00508,2024-07-10,Books,2,34.64,69.28,False,Debit Card
TXN_013911,CUST_04307,2024-07-10,Books,1,24.24,19.25,True,PayPal
TXN_045920,CUST_00194,2024-07-10,Clothing,1,109.57,109.57,False,Credit Card
TXN_037411,CUST_04860,2024-07-10,Sports,2,356.45,712.89,False,Bank Transfer
TXN_022710,CUST_04334,2024-07-10,Sports,1,375.28,375.28,False,PayPal
TXN_037202,CUST_00729,2024-07-10,Electronics,1,1953.55,1953.55,False,Bank Transfer
TXN_049095,CUST_03334,2024-07-10,Books,2,40.02,80.03,False,PayPal
TXN_017503,CUST_01316,2024-07-10,Toys,4,282.8,1026.12,True,Debit Card
TXN_018409,CUST_01462,2024-07-10,Books,1,15.47,15.47,False,Credit Card
TXN_033045,CUST_03654,2024-07-11,Beauty,2,11.25,22.51,False,PayPal
TXN_021749,CUST_02057,2024-07-11,Toys,3,136.95,410.84,False,Credit Card
TXN_015666,CUST_01184,2024-07-11,Clothing,2,274.15,548.29,False,PayPal
TXN_041559,CUST_01323,2024-07-11,Books,2,35.82,65.33,True,Credit Card
TXN_045665,CUST_01826,2024-07-11,Electronics,1,1903.35,1903.35,False,Credit Card
TXN_008471,CUST_02380,2024-07-11,Clothing,1,93.43,74.25,True,Credit Card
TXN_040339,CUST_00098,2024-07-11,Books,1,29.71,29.71,False,PayPal
TXN_017444,CUST_00897,2024-07-11,Books,2,22.77,36.21,True,PayPal
TXN_044516,CUST_03413,2024-07-11,Clothing,1,21.76,21.76,False,Credit Card
TXN_032772,CUST_04698,2024-07-11,Toys,1,148.04,148.04,False,PayPal
TXN_033751,CUST_00886,2024-07-11,Books,2,20.14,40.27,False,PayPal
TXN_003879,CUST_00266,2024-07-11,Beauty,1,212.37,212.37,False,Credit Card
TXN_006495,CUST_01096,2024-07-11,Electronics,1,1547.76,1547.76,False,PayPal
TXN_005815,CUST_03071,2024-07-11,Beauty,3,129.71,389.13,False,PayPal
TXN_049551,CUST_04969,2024-07-11,Home & Garden,1,449.67,449.67,False,Credit Card
TXN_044559,CUST_03909,2024-07-11,Beauty,3,61.99,185.98,False,PayPal
TXN_031918,CUST_03949,2024-07-11,Clothing,2,264.87,449.44,True,Credit Card
TXN_034369,CUST_02796,2024-07-11,Home & Garden,1,243.08,243.08,False,Credit Card
TXN_032937,CUST_04126,2024-07-11,Electronics,1,1196.01,1196.01,False,Credit Card
TXN_014612,CUST_02144,2024-07-11,Books,3,23.69,65.38,True,Debit Card
TXN_010766,CUST_01769,2024-07-11,Clothing,1,145.6,145.6,False,Credit Card
TXN_019264,CUST_02020,2024-07-11,Clothing,1,12.6,12.6,False,Bank Transfer
TXN_009625,CUST_03173,2024-07-11,Clothing,3,368.36,1105.08,False,Credit Card
TXN_009316,CUST_02678,2024-07-11,Clothing,1,59.18,59.18,False,Credit Card
TXN_031923,CUST_03443,2024-07-11,Books,3,29.53,83.76,True,Credit Card
TXN_046614,CUST_03228,2024-07-11,Home & Garden,2,220.32,396.62,True,Debit Card
TXN_043881,CUST_00104,2024-07-11,Home & Garden,1,150.58,150.58,False,Credit Card
TXN_017866,CUST_03018,2024-07-11,Beauty,3,150.25,373.31,True,PayPal
TXN_011239,CUST_04201,2024-07-11,Electronics,1,242.93,242.93,False,PayPal
TXN_025077,CUST_01748,2024-07-11,Sports,3,383.04,1149.13,False,Credit Card
TXN_014413,CUST_02251,2024-07-11,Books,1,9.17,9.17,False,Bank Transfer
TXN_043233,CUST_04783,2024-07-11,Books,2,33.29,66.59,False,PayPal
TXN_016614,CUST_03837,2024-07-11,Sports,1,121.86,121.86,False,PayPal
TXN_029521,CUST_00978,2024-07-11,Clothing,1,23.09,23.09,False,Debit Card
TXN_026196,CUST_01991,2024-07-11,Toys,1,73.14,73.14,False,Debit Card
TXN_046995,CUST_03017,2024-07-11,Sports,2,38.02,76.04,False,PayPal
TXN_031712,CUST_01541,2024-07-11,Books,2,50.38,100.77,False,PayPal
TXN_046526,CUST_01789,2024-07-11,Books,1,13.7,13.7,False,PayPal
TXN_003382,CUST_01670,2024-07-11,Clothing,2,223.11,446.23,False,PayPal
TXN_010525,CUST_02805,2024-07-11,Clothing,2,86.9,173.79,False,Credit Card
TXN_028625,CUST_04786,2024-07-11,Electronics,1,123.72,123.72,False,Credit Card
TXN_015095,CUST_03959,2024-07-11,Home & Garden,1,428.3,428.3,False,PayPal
TXN_017105,CUST_04185,2024-07-11,Electronics,1,235.19,235.19,False,Debit Card
TXN_037346,CUST_03305,2024-07-11,Clothing,1,185.71,185.71,False,Credit Card
TXN_042216,CUST_02888,2024-07-11,Clothing,1,205.37,205.37,False,Credit Card
TXN_026813,CUST_01907,2024-07-11,Clothing,2,68.59,105.57,True,PayPal
TXN_047120,CUST_02671,2024-07-11,Beauty,4,59.72,222.5,True,Bank Transfer
TXN_005112,CUST_03475,2024-07-11,Electronics,2,578.81,1099.51,True,Credit Card
TXN_019449,CUST_04998,2024-07-11,Clothing,1,207.38,207.38,False,Bank Transfer
TXN_026825,CUST_03369,2024-07-11,Clothing,1,242.24,242.24,False,PayPal
TXN_037451,CUST_00598,2024-07-11,Home & Garden,1,485.97,401.32,True,Debit Card
TXN_022227,CUST_01439,2024-07-11,Toys,1,131.43,131.43,False,Debit Card
TXN_029978,CUST_01696,2024-07-11,Sports,2,90.92,181.85,False,Debit Card
TXN_009476,CUST_03529,2024-07-11,Electronics,1,602.88,494.93,True,PayPal
TXN_042855,CUST_02478,2024-07-11,Beauty,1,80.44,80.44,False,Credit Card
TXN_024708,CUST_00267,2024-07-11,Toys,2,107.53,200.93,True,Credit Card
TXN_045351,CUST_00093,2024-07-12,Toys,1,45.61,45.61,False,Debit Card
TXN_015291,CUST_00972,2024-07-12,Electronics,1,1006.47,1006.47,False,Credit Card
TXN_002040,CUST_01301,2024-07-12,Home & Garden,3,111.35,334.06,False,PayPal
TXN_031331,CUST_02966,2024-07-12,Home & Garden,1,118.62,118.62,False,Bank Transfer
TXN_019384,CUST_04087,2024-07-12,Clothing,1,217.23,217.23,False,Debit Card
TXN_034852,CUST_00953,2024-07-12,Home & Garden,2,469.28,938.56,False,Credit Card
TXN_037954,CUST_00091,2024-07-12,Clothing,1,122.36,122.36,False,PayPal
TXN_045088,CUST_03654,2024-07-12,Beauty,2,46.26,92.53,False,Credit Card
TXN_005350,CUST_02893,2024-07-12,Toys,4,25.25,101.01,False,Credit Card
TXN_039450,CUST_04104,2024-07-12,Electronics,3,507.13,1521.4,False,Credit Card
TXN_035719,CUST_01255,2024-07-12,Electronics,1,1383.63,1383.63,False,Credit Card
TXN_041383,CUST_04793,2024-07-12,Electronics,1,2120.11,2120.11,False,PayPal
TXN_031670,CUST_04660,2024-07-12,Electronics,3,152.18,456.55,False,Credit Card
TXN_043488,CUST_03999,2024-07-12,Clothing,1,70.68,70.68,False,Credit Card
TXN_013346,CUST_02539,2024-07-12,Books,2,34.15,68.3,False,PayPal
TXN_003434,CUST_03471,2024-07-12,Sports,2,129.14,258.28,False,Credit Card
TXN_019488,CUST_03655,2024-07-12,Beauty,1,134.83,134.83,False,Credit Card
TXN_047097,CUST_03213,2024-07-12,Electronics,2,473.0,945.99,False,PayPal
TXN_023530,CUST_01717,2024-07-12,Sports,1,71.62,71.62,False,PayPal
TXN_002524,CUST_04539,2024-07-12,Home & Garden,2,638.03,1276.06,False,Bank Transfer
TXN_022764,CUST_00068,2024-07-12,Clothing,1,129.57,129.57,False,Debit Card
TXN_015213,CUST_03241,2024-07-12,Beauty,1,55.78,51.22,True,Credit Card
TXN_043424,CUST_02584,2024-07-12,Toys,1,24.55,24.55,False,Credit Card
TXN_031656,CUST_00103,2024-07-12,Home & Garden,1,167.97,147.87,True,Credit Card
TXN_027315,CUST_00796,2024-07-12,Books,3,25.31,75.92,False,Credit Card
TXN_039140,CUST_02107,2024-07-12,Home & Garden,1,403.44,360.68,True,Debit Card
TXN_035694,CUST_04939,2024-07-12,Clothing,1,166.39,166.39,False,PayPal
TXN_014011,CUST_00245,2024-07-12,Toys,1,282.3,282.3,False,Credit Card
TXN_008817,CUST_02625,2024-07-12,Electronics,1,213.13,213.13,False,PayPal
TXN_027253,CUST_04539,2024-07-12,Home & Garden,1,246.83,222.85,True,Credit Card
TXN_030772,CUST_02111,2024-07-12,Electronics,2,1234.34,2468.68,False,Credit Card
TXN_003201,CUST_03855,2024-07-12,Home & Garden,2,336.24,546.14,True,Credit Card
TXN_026166,CUST_01938,2024-07-12,Electronics,2,180.9,361.8,False,Credit Card
TXN_019841,CUST_02752,2024-07-12,Books,2,37.15,74.3,False,PayPal
TXN_028048,CUST_03980,2024-07-12,Beauty,1,61.5,61.5,False,Bank Transfer
TXN_006651,CUST_01774,2024-07-12,Clothing,1,24.25,24.25,False,Bank Transfer
TXN_039513,CUST_01529,2024-07-12,Home & Garden,1,172.45,172.45,False,Credit Card
TXN_006759,CUST_02207,2024-07-12,Home & Garden,1,64.78,54.32,True,Credit Card
TXN_024982,CUST_03433,2024-07-12,Clothing,3,148.1,444.29,False,Debit Card
TXN_010308,CUST_02110,2024-07-12,Sports,4,51.22,204.87,False,PayPal
TXN_048678,CUST_02127,2024-07-12,Clothing,2,162.79,301.52,True,Credit Card
TXN_023579,CUST_03017,2024-07-12,Sports,3,491.08,1473.24,False,Debit Card
TXN_029876,CUST_01322,2024-07-12,Beauty,2,57.73,115.46,False,Credit Card
TXN_047918,CUST_02032,2024-07-12,Beauty,3,78.02,234.05,False,Credit Card
TXN_014263,CUST_04765,2024-07-12,Sports,1,210.47,210.47,False,Debit Card
TXN_017611,CUST_01433,2024-07-12,Sports,1,409.45,371.04,True,Debit Card
TXN_049680,CUST_03631,2024-07-12,Clothing,2,297.6,538.0,True,PayPal
TXN_003677,CUST_03601,2024-07-12,Books,2,37.6,75.2,False,PayPal
TXN_044409,CUST_03173,2024-07-12,Sports,1,201.19,164.6,True,Debit Card
TXN_036217,CUST_03392,2024-07-12,Home & Garden,1,260.54,260.54,False,Debit Card
TXN_018332,CUST_02203,2024-07-12,Clothing,1,274.73,274.73,False,Debit Card
TXN_022670,CUST_02076,2024-07-12,Clothing,1,263.29,263.29,False,PayPal
TXN_001189,CUST_03035,2024-07-12,Clothing,1,81.34,74.09,True,Credit Card
TXN_008162,CUST_01185,2024-07-12,Sports,1,220.54,220.54,False,Debit Card
TXN_008116,CUST_04169,2024-07-12,Home & Garden,1,73.3,73.3,False,Debit Card
TXN_023508,CUST_04117,2024-07-12,Clothing,1,66.74,66.74,False,Credit Card
TXN_047150,CUST_03340,2024-07-12,Home & Garden,3,287.92,673.05,True,Credit Card
TXN_008659,CUST_00310,2024-07-12,Electronics,1,1249.13,1029.12,True,Credit Card
TXN_021151,CUST_00153,2024-07-12,Home & Garden,1,463.93,463.93,False,Credit Card
TXN_020155,CUST_03990,2024-07-12,Electronics,2,1056.14,2112.27,False,Bank Transfer
TXN_015923,CUST_01798,2024-07-13,Beauty,2,184.6,278.4,True,Credit Card
TXN_010711,CUST_02206,2024-07-13,Books,3,43.42,130.27,False,PayPal
TXN_009227,CUST_01176,2024-07-13,Electronics,2,947.23,1894.46,False,PayPal
TXN_033346,CUST_02592,2024-07-13,Clothing,1,207.25,183.62,True,Credit Card
TXN_023022,CUST_01873,2024-07-13,Electronics,1,886.93,676.46,True,Debit Card
TXN_012881,CUST_03109,2024-07-13,Home & Garden,1,52.15,44.11,True,Debit Card
TXN_020189,CUST_02672,2024-07-13,Beauty,1,62.05,62.05,False,Credit Card
TXN_011227,CUST_00603,2024-07-13,Books,4,31.79,113.1,True,Debit Card
TXN_014491,CUST_03049,2024-07-13,Books,1,10.84,10.84,False,Credit Card
TXN_025764,CUST_01388,2024-07-13,Electronics,1,1173.91,1173.91,False,Debit Card
TXN_032252,CUST_03636,2024-07-13,Toys,1,128.5,121.71,True,Debit Card
TXN_000984,CUST_00060,2024-07-13,Toys,1,36.76,36.76,False,Credit Card
TXN_040864,CUST_01745,2024-07-13,Sports,1,87.07,87.07,False,PayPal
TXN_023785,CUST_01312,2024-07-13,Sports,1,121.79,121.79,False,Credit Card
TXN_032823,CUST_01849,2024-07-13,Sports,2,126.74,253.47,False,Debit Card
TXN_021510,CUST_01783,2024-07-13,Toys,2,104.3,158.58,True,Debit Card
TXN_026636,CUST_02770,2024-07-13,Toys,3,63.39,190.17,False,PayPal
TXN_007980,CUST_04996,2024-07-13,Books,2,68.26,136.52,False,Credit Card
TXN_020974,CUST_04597,2024-07-13,Home & Garden,1,281.86,254.82,True,PayPal
TXN_018138,CUST_02652,2024-07-13,Toys,3,75.39,213.31,True,PayPal
TXN_045890,CUST_04698,2024-07-13,Beauty,3,66.26,198.78,False,Credit Card
TXN_022334,CUST_04639,2024-07-13,Clothing,1,138.47,138.47,False,PayPal
TXN_024494,CUST_03499,2024-07-13,Books,1,29.79,24.5,True,Credit Card
TXN_037505,CUST_04972,2024-07-13,Beauty,3,103.52,310.56,False,Credit Card
TXN_036386,CUST_01875,2024-07-13,Clothing,2,71.16,111.11,True,Credit Card
TXN_020553,CUST_00436,2024-07-13,Beauty,1,36.97,31.85,True,Credit Card
TXN_028477,CUST_03214,2024-07-13,Clothing,3,43.52,130.55,False,PayPal
TXN_039143,CUST_04362,2024-07-13,Toys,1,124.11,124.11,False,Credit Card
TXN_002469,CUST_02752,2024-07-13,Toys,1,194.72,184.33,True,PayPal
