customer_id,customer_segment,registration_date
CUST_02329,Premium,2022-10-19
CUST_02330,Regular,2022-12-15
CUST_02331,Regular,2022-04-11
CUST_02332,Premium,2022-09-27
CUST_02333,Budget,2022-06-29
CUST_02334,Regular,2022-10-20
CUST_02335,Budget,2022-08-16
CUST_02336,Regular,2022-10-02
CUST_02337,Regular,2022-01-21
CUST_02338,Budget,2022-01-27
CUST_02339,Budget,2022-10-12
CUST_02340,Premium,2022-11-22
CUST_02341,Regular,2022-08-12
CUST_02342,Regular,2022-12-22
CUST_02343,Regular,2022-10-02
CUST_02344,Regular,2022-05-21
CUST_02345,Regular,2022-08-09
CUST_02346,Regular,2022-06-29
CUST_02347,Budget,2022-11-25
CUST_02348,Regular,2022-02-07
CUST_02349,Regular,2022-08-27
CUST_02350,Budget,2022-05-28
CUST_02351,Regular,2022-02-19
CUST_02352,Regular,2022-12-09
CUST_02353,Budget,2022-06-14
CUST_02354,Premium,2022-11-20
CUST_02355,Regular,2022-10-17
CUST_02356,Premium,2022-05-17
CUST_02357,Premium,2022-05-15
CUST_02358,Premium,2022-06-08
CUST_02359,Regular,2022-12-07
CUST_02360,Budget,2022-12-05
CUST_02361,Budget,2022-10-15
CUST_02362,Regular,2022-05-18
CUST_02363,Regular,2022-11-12
CUST_02364,Regular,2022-12-18
CUST_02365,Budget,2022-10-29
CUST_02366,Premium,2022-04-17
CUST_02367,Regular,2022-12-07
CUST_02368,Budget,2022-11-02
CUST_02369,Regular,2022-07-28
CUST_02370,Budget,2022-12-14
CUST_02371,Premium,2022-02-16
CUST_02372,Regular,2022-04-16
CUST_02373,Budget,2022-04-16
CUST_02374,Budget,2022-04-18
CUST_02375,Premium,2022-10-23
CUST_02376,Premium,2022-11-27
CUST_02377,Budget,2022-01-12
CUST_02378,Premium,2022-10-10
CUST_02379,Regular,2022-11-01
CUST_02380,Regular,2022-11-12
CUST_02381,Premium,2022-03-25
CUST_02382,Regular,2022-10-08
CUST_02383,Premium,2022-09-23
CUST_02384,Regular,2022-10-23
CUST_02385,Regular,2022-12-27
CUST_02386,Regular,2022-10-30
CUST_02387,Premium,2022-07-27
CUST_02388,Regular,2022-07-04
CUST_02389,Budget,2022-12-29
CUST_02390,Premium,2022-12-02
CUST_02391,Regular,2022-03-30
CUST_02392,Budget,2022-03-14
CUST_02393,Regular,2022-07-20
CUST_02394,Regular,2022-08-14
CUST_02395,Budget,2022-02-08
CUST_02396,Regular,2022-11-17
CUST_02397,Regular,2022-06-13
CUST_02398,Premium,2022-06-08
CUST_02399,Budget,2022-07-13
CUST_02400,Premium,2022-01-12
CUST_02401,Regular,2022-12-06
CUST_02402,Regular,2022-10-07
CUST_02403,Regular,2022-04-20
CUST_02404,Premium,2022-05-26
CUST_02405,Premium,2022-06-11
CUST_02406,Budget,2022-11-28
CUST_02407,Premium,2022-02-05
CUST_02408,Budget,2022-01-22
CUST_02409,Regular,2022-12-02
CUST_02410,Budget,2022-08-05
CUST_02411,Regular,2022-06-13
CUST_02412,Regular,2022-10-21
CUST_02413,Regular,2022-12-31
CUST_02414,Regular,2022-07-06
CUST_02415,Budget,2022-05-29
CUST_02416,Regular,2022-08-19
CUST_02417,Premium,2022-07-17
CUST_02418,Regular,2022-12-03
CUST_02419,Regular,2022-05-22
CUST_02420,Premium,2022-02-15
CUST_02421,Premium,2022-02-13
CUST_02422,Budget,2022-11-06
CUST_02423,Budget,2022-04-08
CUST_02424,Regular,2022-10-10
CUST_02425,Regular,2022-04-14
CUST_02426,Regular,2022-07-25
CUST_02427,Premium,2022-12-19
CUST_02428,Premium,2022-12-21
CUST_02429,Regular,2022-03-24
CUST_02430,Premium,2022-07-09
CUST_02431,Regular,2022-09-08
CUST_02432,Budget,2022-05-13
CUST_02433,Regular,2022-11-22
CUST_02434,Budget,2022-04-05
CUST_02435,Regular,2022-11-21
CUST_02436,Regular,2022-03-30
CUST_02437,Regular,2022-05-09
CUST_02438,Regular,2022-12-09
CUST_02439,Premium,2022-02-23
CUST_02440,Regular,2022-02-23
CUST_02441,Budget,2022-04-09
CUST_02442,Budget,2022-07-12
CUST_02443,Regular,2022-04-21
CUST_02444,Regular,2022-07-13
CUST_02445,Regular,2022-11-22
CUST_02446,Regular,2022-04-22
CUST_02447,Premium,2022-05-11
CUST_02448,Budget,2022-07-16
CUST_02449,Regular,2022-07-23
CUST_02450,Regular,2022-10-03
CUST_02451,Budget,2022-09-17
CUST_02452,Regular,2022-10-02
CUST_02453,Budget,2022-06-22
CUST_02454,Budget,2022-07-07
CUST_02455,Budget,2022-02-21
CUST_02456,Regular,2022-12-31
CUST_02457,Budget,2022-07-30
CUST_02458,Regular,2022-07-19
CUST_02459,Budget,2022-08-28
CUST_02460,Regular,2022-10-26
CUST_02461,Regular,2022-05-17
CUST_02462,Premium,2022-07-30
CUST_02463,Budget,2022-09-25
CUST_02464,Regular,2022-09-24
CUST_02465,Regular,2022-01-11
CUST_02466,Premium,2022-10-02
CUST_02467,Regular,2022-08-18
CUST_02468,Regular,2022-08-08
CUST_02469,Budget,2022-08-20
CUST_02470,Regular,2022-02-21
CUST_02471,Budget,2022-09-20
CUST_02472,Regular,2022-11-13
CUST_02473,Budget,2022-06-03
CUST_02474,Budget,2022-05-20
CUST_02475,Regular,2022-04-27
CUST_02476,Regular,2022-11-05
CUST_02477,Regular,2022-09-26
CUST_02478,Budget,2022-04-28
CUST_02479,Regular,2022-04-26
CUST_02480,Regular,2022-03-16
CUST_02481,Budget,2022-01-07
CUST_02482,Regular,2022-01-11
CUST_02483,Regular,2022-08-03
CUST_02484,Budget,2022-01-28
CUST_02485,Regular,2022-11-09
CUST_02486,Regular,2022-02-23
CUST_02487,Regular,2022-12-19
CUST_02488,Regular,2022-11-30
CUST_02489,Premium,2022-12-14
CUST_02490,Budget,2022-07-27
CUST_02491,Premium,2022-04-03
CUST_02492,Budget,2022-04-20
CUST_02493,Budget,2022-12-24
CUST_02494,Regular,2022-02-16
CUST_02495,Regular,2022-09-03
CUST_02496,Regular,2022-11-16
CUST_02497,Budget,2022-01-07
CUST_02498,Regular,2022-07-29
CUST_02499,Premium,2022-11-26
CUST_02500,Regular,2022-11-02
CUST_02501,Regular,2022-11-04
CUST_02502,Regular,2022-08-24
CUST_02503,Regular,2022-01-04
CUST_02504,Budget,2022-08-06
CUST_02505,Regular,2022-03-12
CUST_02506,Regular,2022-07-08
CUST_02507,Regular,2022-09-10
CUST_02508,Regular,2022-10-19
CUST_02509,Regular,2022-05-03
CUST_02510,Regular,2022-02-01
CUST_02511,Budget,2022-05-26
CUST_02512,Premium,2022-01-16
CUST_02513,Regular,2022-09-08
CUST_02514,Regular,2022-09-17
CUST_02515,Regular,2022-02-08
CUST_02516,Budget,2022-02-08
CUST_02517,Regular,2022-01-30
CUST_02518,Premium,2022-07-22
CUST_02519,Budget,2022-09-25
CUST_02520,Budget,2022-01-18
CUST_02521,Regular,2022-09-12
CUST_02522,Budget,2022-09-14
CUST_02523,Regular,2022-12-12
CUST_02524,Budget,2022-08-25
CUST_02525,Regular,2022-02-13
CUST_02526,Premium,2022-03-27
CUST_02527,Regular,2022-04-05
CUST_02528,Budget,2022-01-30
CUST_02529,Regular,2022-02-02
CUST_02530,Premium,2022-01-12
CUST_02531,Budget,2022-06-04
CUST_02532,Regular,2022-09-03
CUST_02533,Premium,2022-09-04
CUST_02534,Regular,2022-08-23
CUST_02535,Premium,2022-09-28
CUST_02536,Regular,2022-06-21
CUST_02537,Premium,2022-09-16
CUST_02538,Premium,2022-07-29
CUST_02539,Regular,2022-07-05
CUST_02540,Regular,2022-04-05
CUST_02541,Budget,2022-03-09
CUST_02542,Premium,2022-07-15
CUST_02543,Regular,2022-04-03
CUST_02544,Premium,2022-06-21
CUST_02545,Budget,2022-01-25
CUST_02546,Regular,2022-03-26
CUST_02547,Regular,2022-05-24
CUST_02548,Budget,2022-06-16
CUST_02549,Regular,2022-08-08
CUST_02550,Premium,2022-09-22
CUST_02551,Premium,2022-05-30
CUST_02552,Premium,2022-08-03
CUST_02553,Budget,2022-02-22
CUST_02554,Regular,2022-11-26
CUST_02555,Regular,2022-09-28
CUST_02556,Regular,2022-05-03
CUST_02557,Premium,2022-12-05
CUST_02558,Budget,2022-01-29
CUST_02559,Regular,2022-01-06
CUST_02560,Regular,2022-10-21
CUST_02561,Regular,2022-05-27
CUST_02562,Budget,2022-01-08
CUST_02563,Budget,2022-12-06
CUST_02564,Regular,2022-06-28
CUST_02565,Premium,2022-02-14
CUST_02566,Regular,2022-01-16
CUST_02567,Regular,2022-01-09
CUST_02568,Regular,2022-11-29
CUST_02569,Premium,2022-11-23
CUST_02570,Premium,2022-04-12
CUST_02571,Budget,2022-10-05
CUST_02572,Regular,2022-01-01
CUST_02573,Regular,2022-07-27
CUST_02574,Budget,2022-11-02
CUST_02575,Premium,2022-07-07
CUST_02576,Premium,2022-11-30
CUST_02577,Regular,2022-10-06
CUST_02578,Budget,2022-01-25
CUST_02579,Premium,2022-05-21
CUST_02580,Premium,2022-10-11
CUST_02581,Premium,2022-11-15
CUST_02582,Regular,2022-06-28
CUST_02583,Regular,2022-06-09
CUST_02584,Regular,2022-08-20
CUST_02585,Regular,2022-08-08
CUST_02586,Regular,2022-10-29
CUST_02587,Budget,2022-11-19
CUST_02588,Budget,2022-01-06
CUST_02589,Budget,2022-04-04
CUST_02590,Regular,2022-07-16
CUST_02591,Premium,2022-04-28
CUST_02592,Regular,2022-12-04
CUST_02593,Regular,2022-10-28
CUST_02594,Regular,2022-11-15
CUST_02595,Budget,2022-04-24
CUST_02596,Regular,2022-07-22
CUST_02597,Budget,2022-11-05
CUST_02598,Regular,2022-01-14
CUST_02599,Budget,2022-08-04
CUST_02600,Regular,2022-02-20
CUST_02601,Budget,2022-08-02
CUST_02602,Premium,2022-10-02
CUST_02603,Regular,2022-08-08
CUST_02604,Regular,2022-07-06
CUST_02605,Regular,2022-01-28
CUST_02606,Budget,2022-09-10
CUST_02607,Premium,2022-02-06
CUST_02608,Regular,2022-04-08
CUST_02609,Regular,2022-06-17
CUST_02610,Regular,2022-11-29
CUST_02611,Regular,2022-11-06
CUST_02612,Premium,2022-01-28
CUST_02613,Regular,2022-06-22
CUST_02614,Premium,2022-08-24
CUST_02615,Budget,2022-08-02
CUST_02616,Budget,2022-08-20
CUST_02617,Premium,2022-03-06
CUST_02618,Regular,2022-04-25
CUST_02619,Regular,2022-12-29
CUST_02620,Regular,2022-06-07
CUST_02621,Budget,2022-05-26
CUST_02622,Regular,2022-08-13
CUST_02623,Regular,2022-04-13
CUST_02624,Regular,2022-10-28
CUST_02625,Regular,2022-03-29
CUST_02626,Budget,2022-06-17
CUST_02627,Regular,2022-05-15
CUST_02628,Budget,2022-12-06
CUST_02629,Regular,2022-12-13
CUST_02630,Regular,2022-04-19
CUST_02631,Regular,2022-01-21
CUST_02632,Budget,2022-04-22
CUST_02633,Premium,2022-06-26
CUST_02634,Premium,2022-04-11
CUST_02635,Budget,2022-04-02
CUST_02636,Regular,2022-01-25
CUST_02637,Regular,2022-10-24
CUST_02638,Regular,2022-09-06
CUST_02639,Regular,2022-03-16
CUST_02640,Regular,2022-06-17
CUST_02641,Premium,2022-12-21
CUST_02642,Premium,2022-01-19
CUST_02643,Regular,2022-08-29
CUST_02644,Regular,2022-12-10
CUST_02645,Regular,2022-07-09
CUST_02646,Regular,2022-06-02
CUST_02647,Premium,2022-05-06
CUST_02648,Regular,2022-12-11
CUST_02649,Regular,2022-08-09
CUST_02650,Budget,2022-07-30
CUST_02651,Regular,2022-07-01
CUST_02652,Budget,2022-05-09
CUST_02653,Regular,2022-12-02
CUST_02654,Premium,2022-02-03
CUST_02655,Regular,2022-02-14
CUST_02656,Regular,2022-05-02
CUST_02657,Premium,2022-12-27
CUST_02658,Premium,2022-02-08
CUST_02659,Budget,2022-01-10
CUST_02660,Regular,2022-09-01
CUST_02661,Regular,2022-03-29
CUST_02662,Regular,2022-11-25
CUST_02663,Regular,2022-01-04
CUST_02664,Regular,2022-01-09
CUST_02665,Regular,2022-06-03
CUST_02666,Budget,2022-09-29
CUST_02667,Regular,2022-11-04
CUST_02668,Budget,2022-09-18
CUST_02669,Regular,2022-05-26
CUST_02670,Budget,2022-04-03
CUST_02671,Budget,2022-04-19
CUST_02672,Budget,2022-04-05
CUST_02673,Premium,2022-03-08
CUST_02674,Premium,2022-09-13
CUST_02675,Budget,2022-04-27
CUST_02676,Premium,2022-10-25
CUST_02677,Budget,2022-05-21
CUST_02678,Regular,2022-03-15
CUST_02679,Budget,2022-03-14
CUST_02680,Budget,2022-05-10
CUST_02681,Regular,2022-03-01
CUST_02682,Regular,2022-10-23
CUST_02683,Budget,2022-12-07
CUST_02684,Budget,2022-07-25
CUST_02685,Regular,2022-07-16
CUST_02686,Budget,2022-03-30
CUST_02687,Premium,2022-10-03
CUST_02688,Regular,2022-07-28
CUST_02689,Premium,2022-06-02
CUST_02690,Budget,2022-12-25
CUST_02691,Regular,2022-03-11
CUST_02692,Regular,2022-04-09
CUST_02693,Regular,2022-12-06
CUST_02694,Budget,2022-08-02
CUST_02695,Regular,2022-11-14
CUST_02696,Budget,2022-08-04
CUST_02697,Budget,2022-01-15
CUST_02698,Budget,2022-02-04
CUST_02699,Budget,2022-12-24
CUST_02700,Regular,2022-01-30
CUST_02701,Regular,2022-05-24
CUST_02702,Regular,2022-08-20
CUST_02703,Budget,2022-07-29
CUST_02704,Regular,2022-03-24
CUST_02705,Budget,2022-07-10
CUST_02706,Budget,2022-01-07
CUST_02707,Budget,2022-02-03
CUST_02708,Regular,2022-01-06
CUST_02709,Regular,2022-08-03
CUST_02710,Budget,2022-05-06
CUST_02711,Regular,2022-12-03
CUST_02712,Regular,2022-11-27
CUST_02713,Regular,2022-04-25
CUST_02714,Regular,2022-10-11
CUST_02715,Budget,2022-06-15
CUST_02716,Premium,2022-03-31
CUST_02717,Premium,2022-02-23
CUST_02718,Regular,2022-08-10
CUST_02719,Budget,2022-06-28
CUST_02720,Budget,2022-08-12
CUST_02721,Budget,2022-11-23
CUST_02722,Premium,2022-06-06
CUST_02723,Budget,2022-11-08
CUST_02724,Regular,2022-02-04
CUST_02725,Budget,2022-09-03
CUST_02726,Regular,2022-01-07
CUST_02727,Budget,2022-08-07
CUST_02728,Regular,2022-06-21
CUST_02729,Premium,2022-05-03
CUST_02730,Budget,2022-06-27
CUST_02731,Regular,2022-06-14
CUST_02732,Regular,2022-07-28
CUST_02733,Regular,2022-02-17
CUST_02734,Budget,2022-06-24
CUST_02735,Premium,2022-04-26
CUST_02736,Regular,2022-09-10
CUST_02737,Budget,2022-04-05
CUST_02738,Budget,2022-01-24
CUST_02739,Premium,2022-12-04
CUST_02740,Regular,2022-07-25
CUST_02741,Regular,2022-03-20
CUST_02742,Budget,2022-09-28
CUST_02743,Budget,2022-09-04
CUST_02744,Regular,2022-07-09
CUST_02745,Budget,2022-12-27
CUST_02746,Premium,2022-12-18
CUST_02747,Regular,2022-09-13
CUST_02748,Premium,2022-08-29
CUST_02749,Regular,2022-02-03
CUST_02750,Regular,2022-08-24
CUST_02751,Regular,2022-12-15
CUST_02752,Regular,2022-07-11
CUST_02753,Regular,2022-02-07
CUST_02754,Premium,2022-12-13
CUST_02755,Regular,2022-07-28
CUST_02756,Regular,2022-03-30
CUST_02757,Regular,2022-04-03
CUST_02758,Regular,2022-09-02
CUST_02759,Budget,2022-09-29
CUST_02760,Budget,2022-05-08
CUST_02761,Regular,2022-09-30
CUST_02762,Regular,2022-05-10
CUST_02763,Budget,2022-12-16
CUST_02764,Regular,2022-11-21
CUST_02765,Regular,2022-01-16
CUST_02766,Regular,2022-06-14
CUST_02767,Regular,2022-07-16
CUST_02768,Budget,2022-11-18
CUST_02769,Premium,2022-04-10
CUST_02770,Regular,2022-08-02
CUST_02771,Budget,2022-06-06
CUST_02772,Premium,2022-04-07
CUST_02773,Budget,2022-04-07
CUST_02774,Budget,2022-05-12
CUST_02775,Regular,2022-03-23
CUST_02776,Premium,2022-02-28
CUST_02777,Regular,2022-10-11
CUST_02778,Regular,2022-08-16
CUST_02779,Budget,2022-11-14
CUST_02780,Regular,2022-03-28
CUST_02781,Budget,2022-02-25
CUST_02782,Regular,2022-01-18
CUST_02783,Regular,2022-04-23
CUST_02784,Regular,2022-10-22
CUST_02785,Budget,2022-03-20
CUST_02786,Budget,2022-07-01
CUST_02787,Premium,2022-09-07
CUST_02788,Regular,2022-07-15
CUST_02789,Budget,2022-09-05
CUST_02790,Regular,2022-09-20
CUST_02791,Budget,2022-07-12
CUST_02792,Budget,2022-11-01
CUST_02793,Budget,2022-12-29
CUST_02794,Regular,2022-11-30
CUST_02795,Budget,2022-11-28
CUST_02796,Budget,2022-07-03
CUST_02797,Budget,2022-05-08
CUST_02798,Budget,2022-11-24
CUST_02799,Regular,2022-08-29
CUST_02800,Premium,2022-03-24
CUST_02801,Regular,2022-07-04
CUST_02802,Regular,2022-04-09
CUST_02803,Regular,2022-01-22
CUST_02804,Budget,2022-05-06
CUST_02805,Regular,2022-02-11
CUST_02806,Premium,2022-01-31
CUST_02807,Regular,2022-09-04
CUST_02808,Budget,2022-10-21
CUST_02809,Regular,2022-07-26
CUST_02810,Budget,2022-10-05
CUST_02811,Budget,2022-02-26
CUST_02812,Premium,2022-10-18
CUST_02813,Budget,2022-11-04
CUST_02814,Budget,2022-07-17
CUST_02815,Premium,2022-06-28
CUST_02816,Regular,2022-10-04
CUST_02817,Budget,2022-03-02
CUST_02818,Regular,2022-01-26
CUST_02819,Regular,2022-03-06
CUST_02820,Budget,2022-07-11
CUST_02821,Budget,2022-07-06
CUST_02822,Budget,2022-06-30
CUST_02823,Regular,2022-12-01
CUST_02824,Budget,2022-07-25
CUST_02825,Regular,2022-11-23
CUST_02826,Regular,2022-01-02
CUST_02827,Premium,2022-05-05
CUST_02828,Regular,2022-05-20
CUST_02829,Budget,2022-10-15
CUST_02830,Regular,2022-05-09
CUST_02831,Premium,2022-02-27
CUST_02832,Premium,2022-02-14
CUST_02833,Premium,2022-01-23
CUST_02834,Regular,2022-12-01
CUST_02835,Budget,2022-10-09
CUST_02836,Budget,2022-02-05
CUST_02837,Premium,2022-07-11
CUST_02838,Premium,2022-03-10
CUST_02839,Premium,2022-02-24
CUST_02840,Budget,2022-12-02
CUST_02841,Budget,2022-04-29
CUST_02842,Regular,2022-06-03
CUST_02843,Budget,2022-03-08
CUST_02844,Premium,2022-02-03
CUST_02845,Regular,2022-06-18
CUST_02846,Budget,2022-01-03
CUST_02847,Budget,2022-10-14
CUST_02848,Budget,2022-04-15
CUST_02849,Regular,2022-09-27
CUST_02850,Regular,2022-01-06
CUST_02851,Regular,2022-03-12
CUST_02852,Budget,2022-06-07
CUST_02853,Budget,2022-05-06
CUST_02854,Regular,2022-04-07
CUST_02855,Premium,2022-07-10
CUST_02856,Regular,2022-11-03
CUST_02857,Regular,2022-02-25
CUST_02858,Regular,2022-02-01
CUST_02859,Regular,2022-06-04
CUST_02860,Budget,2022-11-16
CUST_02861,Regular,2022-05-10
CUST_02862,Regular,2022-04-24
CUST_02863,Budget,2022-09-28
CUST_02864,Premium,2022-10-05
CUST_02865,Premium,2022-07-22
CUST_02866,Premium,2022-04-11
CUST_02867,Regular,2022-04-27
CUST_02868,Regular,2022-12-10
CUST_02869,Premium,2022-04-30
CUST_02870,Regular,2022-08-04
CUST_02871,Budget,2022-05-10
CUST_02872,Regular,2022-11-14
CUST_02873,Budget,2022-11-20
CUST_02874,Budget,2022-04-27
CUST_02875,Regular,2022-04-04
CUST_02876,Regular,2022-07-22
CUST_02877,Regular,2022-07-02
CUST_02878,Regular,2022-03-15
CUST_02879,Regular,2022-10-01
CUST_02880,Budget,2022-07-31
CUST_02881,Budget,2022-03-23
CUST_02882,Regular,2022-01-14
CUST_02883,Budget,2022-08-11
CUST_02884,Premium,2022-02-16
CUST_02885,Budget,2022-09-22
CUST_02886,Regular,2022-06-04
CUST_02887,Regular,2022-09-04
CUST_02888,Budget,2022-01-26
CUST_02889,Regular,2022-06-03
CUST_02890,Regular,2022-12-04
CUST_02891,Budget,2022-05-11
CUST_02892,Regular,2022-10-25
CUST_02893,Regular,2022-03-17
CUST_02894,Budget,2022-11-15
CUST_02895,Budget,2022-02-18
CUST_02896,Budget,2022-12-21
CUST_02897,Budget,2022-12-22
CUST_02898,Budget,2022-09-20
CUST_02899,Regular,2022-12-22
CUST_02900,Budget,2022-07-08
CUST_02901,Budget,2022-05-09
CUST_02902,Premium,2022-09-23
CUST_02903,Premium,2022-05-24
CUST_02904,Regular,2022-06-06
CUST_02905,Regular,2022-05-14
CUST_02906,Regular,2022-12-02
CUST_02907,Regular,2022-11-30
CUST_02908,Regular,2022-03-31
CUST_02909,Regular,2022-06-10
CUST_02910,Budget,2022-10-28
CUST_02911,Regular,2022-03-09
CUST_02912,Budget,2022-01-02
CUST_02913,Regular,2022-10-13
CUST_02914,Regular,2022-08-06
CUST_02915,Regular,2022-09-26
CUST_02916,Regular,2022-04-08
CUST_02917,Regular,2022-05-29
CUST_02918,Regular,2022-03-07
CUST_02919,Premium,2022-03-28
CUST_02920,Regular,2022-10-06
CUST_02921,Regular,2022-10-31
CUST_02922,Regular,2022-03-25
CUST_02923,Budget,2022-02-15
CUST_02924,Regular,2022-09-25
CUST_02925,Budget,2022-04-10
CUST_02926,Regular,2022-12-05
CUST_02927,Regular,2022-08-26
CUST_02928,Premium,2022-07-11
CUST_02929,Premium,2022-01-18
CUST_02930,Regular,2022-05-03
CUST_02931,Regular,2022-02-20
CUST_02932,Premium,2022-02-17
CUST_02933,Regular,2022-03-25
CUST_02934,Budget,2022-04-17
CUST_02935,Premium,2022-05-15
CUST_02936,Budget,2022-01-11
CUST_02937,Regular,2022-03-10
CUST_02938,Budget,2022-10-20
CUST_02939,Premium,2022-04-03
CUST_02940,Regular,2022-06-03
CUST_02941,Premium,2022-05-29
CUST_02942,Budget,2022-11-24
CUST_02943,Budget,2022-02-04
CUST_02944,Regular,2022-01-14
CUST_02945,Regular,2022-10-21
CUST_02946,Regular,2022-08-26
CUST_02947,Regular,2022-01-10
CUST_02948,Budget,2022-05-25
CUST_02949,Budget,2022-08-11
CUST_02950,Regular,2022-09-25
CUST_02951,Premium,2022-12-20
CUST_02952,Regular,2022-08-02
CUST_02953,Budget,2022-12-04
CUST_02954,Budget,2022-05-10
CUST_02955,Premium,2022-11-26
CUST_02956,Regular,2022-05-05
CUST_02957,Regular,2022-05-20
CUST_02958,Regular,2022-01-08
CUST_02959,Regular,2022-05-04
CUST_02960,Regular,2022-01-10
CUST_02961,Budget,2022-04-22
CUST_02962,Premium,2022-12-28
CUST_02963,Regular,2022-01-14
CUST_02964,Budget,2022-08-30
CUST_02965,Regular,2022-05-29
CUST_02966,Premium,2022-06-16
CUST_02967,Budget,2022-12-09
CUST_02968,Regular,2022-05-09
CUST_02969,Budget,2022-10-21
CUST_02970,Premium,2022-02-13
CUST_02971,Regular,2022-11-26
CUST_02972,Budget,2022-05-25
CUST_02973,Regular,2022-10-21
CUST_02974,Regular,2022-09-23
CUST_02975,Regular,2022-09-05
CUST_02976,Premium,2022-02-26
CUST_02977,Regular,2022-10-16
CUST_02978,Regular,2022-08-08
CUST_02979,Premium,2022-12-18
CUST_02980,Budget,2022-10-25
CUST_02981,Premium,2022-04-20
CUST_02982,Budget,2022-02-01
CUST_02983,Budget,2022-01-25
CUST_02984,Premium,2022-08-14
CUST_02985,Regular,2022-08-20
CUST_02986,Budget,2022-10-14
CUST_02987,Premium,2022-08-20
CUST_02988,Budget,2022-09-15
CUST_02989,Regular,2022-08-17
CUST_02990,Premium,2022-10-18
CUST_02991,Budget,2022-09-03
CUST_02992,Regular,2022-09-11
CUST_02993,Regular,2022-01-30
CUST_02994,Regular,2022-12-09
CUST_02995,Budget,2022-05-19
CUST_02996,Budget,2022-08-06
CUST_02997,Budget,2022-01-13
CUST_02998,Budget,2022-11-20
CUST_02999,Budget,2022-07-29
CUST_03000,Regular,2022-10-02
CUST_03001,Regular,2022-09-08
CUST_03002,Regular,2022-11-17
CUST_03003,Premium,2022-02-03
CUST_03004,Premium,2022-01-18
CUST_03005,Budget,2022-01-05
CUST_03006,Premium,2022-07-01
CUST_03007,Regular,2022-10-12
CUST_03008,Regular,2022-04-14
CUST_03009,Regular,2022-09-07
CUST_03010,Budget,2022-04-18
CUST_03011,Budget,2022-03-18
CUST_03012,Budget,2022-09-15
CUST_03013,Premium,2022-10-09
CUST_03014,Budget,2022-07-23
CUST_03015,Premium,2022-09-11
CUST_03016,Budget,2022-02-01
CUST_03017,Premium,2022-01-05
CUST_03018,Premium,2022-11-04
CUST_03019,Regular,2022-06-30
CUST_03020,Regular,2022-05-23
CUST_03021,Regular,2022-05-07
CUST_03022,Regular,2022-12-21
CUST_03023,Regular,2022-08-28
CUST_03024,Premium,2022-07-17
CUST_03025,Regular,2022-01-11
CUST_03026,Regular,2022-05-31
CUST_03027,Regular,2022-08-25
CUST_03028,Premium,2022-08-07
CUST_03029,Budget,2022-05-31
CUST_03030,Budget,2022-07-08
CUST_03031,Budget,2022-04-14
CUST_03032,Regular,2022-11-05
CUST_03033,Regular,2022-10-27
CUST_03034,Regular,2022-12-23
CUST_03035,Regular,2022-12-19
CUST_03036,Premium,2022-01-12
CUST_03037,Regular,2022-09-01
CUST_03038,Regular,2022-11-08
CUST_03039,Premium,2022-08-14
CUST_03040,Budget,2022-04-16
CUST_03041,Regular,2022-02-27
CUST_03042,Regular,2022-02-11
CUST_03043,Regular,2022-06-30
CUST_03044,Regular,2022-02-25
CUST_03045,Regular,2022-04-11
CUST_03046,Budget,2022-03-15
CUST_03047,Premium,2022-05-23
CUST_03048,Budget,2022-09-18
CUST_03049,Regular,2022-07-01
CUST_03050,Regular,2022-01-04
CUST_03051,Budget,2022-12-02
CUST_03052,Budget,2022-10-08
CUST_03053,Regular,2022-04-08
CUST_03054,Budget,2022-01-09
CUST_03055,Budget,2022-05-26
CUST_03056,Budget,2022-03-04
CUST_03057,Regular,2022-08-14
CUST_03058,Budget,2022-09-17
CUST_03059,Regular,2022-09-12
CUST_03060,Regular,2022-07-26
CUST_03061,Regular,2022-12-02
CUST_03062,Premium,2022-03-10
CUST_03063,Regular,2022-01-01
CUST_03064,Premium,2022-08-06
CUST_03065,Premium,2022-09-08
CUST_03066,Premium,2022-06-23
CUST_03067,Budget,2022-03-31
CUST_03068,Regular,2022-10-21
CUST_03069,Budget,2022-05-12
CUST_03070,Budget,2022-11-20
CUST_03071,Regular,2022-02-18
CUST_03072,Regular,2022-09-04
CUST_03073,Budget,2022-08-27
CUST_03074,Regular,2022-06-17
CUST_03075,Regular,2022-10-26
CUST_03076,Regular,2022-08-04
CUST_03077,Regular,2022-03-21
CUST_03078,Regular,2022-01-27
CUST_03079,Regular,2022-07-14
CUST_03080,Regular,2022-12-08
CUST_03081,Budget,2022-08-30
CUST_03082,Regular,2022-11-01
CUST_03083,Premium,2022-11-08
CUST_03084,Budget,2022-02-13
CUST_03085,Regular,2022-12-09
CUST_03086,Premium,2022-03-25
CUST_03087,Premium,2022-06-05
CUST_03088,Regular,2022-05-25
CUST_03089,Regular,2022-11-29
CUST_03090,Regular,2022-02-14
CUST_03091,Premium,2022-03-03
CUST_03092,Regular,2022-11-04
CUST_03093,Budget,2022-10-27
CUST_03094,Regular,2022-04-27
CUST_03095,Regular,2022-02-03
CUST_03096,Budget,2022-02-24
CUST_03097,Budget,2022-02-11
CUST_03098,Regular,2022-08-19
CUST_03099,Budget,2022-01-10
CUST_03100,Budget,2022-05-08
CUST_03101,Premium,2022-07-12
CUST_03102,Budget,2022-08-19
CUST_03103,Regular,2022-01-30
CUST_03104,Premium,2022-09-22
