customer_id,customer_segment,registration_date,total_spent,avg_order_value,total_orders,first_purchase,last_purchase,customer_lifetime_days,recency_days,spending_tier,order_frequency_tier
CUST_03983,Budget,2022-04-20,3304.0099999999998,275.33416666666665,12,2022-03-19,2024-07-25,859,38,High,Regular
CUST_03984,Budget,2022-12-20,2007.8200000000002,250.97750000000002,8,2022-01-10,2024-03-04,784,181,Low,Infrequent
CUST_03985,Regular,2022-09-23,2378.5699999999997,216.23363636363635,11,2022-01-20,2024-08-18,941,14,Medium,Regular
CUST_03986,Regular,2022-03-06,5925.63,423.25928571428574,14,2022-05-31,2024-07-29,790,34,Premium,Frequent
CUST_03987,Premium,2022-05-13,6832.98,569.415,12,2022-04-11,2024-08-27,869,5,Premium,Regular
CUST_03988,Regular,2022-08-29,8783.47,627.3907142857142,14,2022-01-22,2024-05-20,849,104,Premium,Frequent
CUST_03989,Regular,2022-01-23,4439.12,341.47076923076924,13,2022-02-05,2024-08-25,932,7,High,Frequent
CUST_03990,Regular,2022-04-17,3753.69,341.24454545454546,11,2022-08-18,2024-07-26,708,37,High,Regular
CUST_03991,Premium,2022-12-20,11233.05,802.3607142857143,14,2022-01-03,2024-04-25,843,129,Premium,Frequent
CUST_03992,Premium,2022-05-19,3325.19,415.64875,8,2022-01-20,2023-10-21,639,316,High,Infrequent
CUST_03993,Regular,2022-04-09,1533.37,383.3425,4,2022-07-04,2024-06-01,698,92,Low,Infrequent
CUST_03994,Regular,2022-11-16,8415.47,701.2891666666666,12,2022-01-03,2024-04-30,848,124,Premium,Regular
CUST_03995,Budget,2022-01-10,952.96,119.12,8,2022-05-27,2024-07-30,795,33,Low,Infrequent
CUST_03996,Budget,2022-07-24,2385.84,198.82000000000002,12,2022-02-16,2024-08-07,903,25,Medium,Regular
CUST_03997,Regular,2022-07-16,3485.63,435.70375,8,2022-03-10,2023-12-11,641,265,High,Infrequent
CUST_03998,Premium,2022-01-20,13084.42,1635.5525,8,2022-03-30,2024-08-16,870,16,Premium,Infrequent
CUST_03999,Budget,2022-05-10,2754.59,306.0655555555556,9,2022-06-24,2024-07-12,749,51,Medium,Occasional
CUST_04000,Premium,2022-05-12,2700.1,245.46363636363637,11,2022-06-06,2024-08-28,814,4,Medium,Regular
CUST_04001,Regular,2022-10-08,2482.62,190.97076923076924,13,2022-01-10,2024-05-11,852,113,Medium,Frequent
CUST_04002,Regular,2022-08-03,2151.5,215.15,10,2022-01-12,2024-06-01,871,92,Medium,Occasional
CUST_04003,Budget,2022-10-17,1217.97,152.24625,8,2022-04-18,2024-03-25,707,160,Low,Infrequent
CUST_04004,Budget,2022-12-16,1307.6,130.76,10,2022-11-30,2024-07-02,580,61,Low,Occasional
CUST_04005,Budget,2022-08-30,3378.04,281.50333333333333,12,2022-06-04,2024-08-30,818,2,High,Regular
CUST_04006,Budget,2022-07-13,4444.95,341.91923076923075,13,2022-03-13,2024-08-15,886,17,High,Frequent
CUST_04007,Regular,2022-07-23,453.01,90.602,5,2022-02-02,2024-07-05,884,58,Low,Infrequent
CUST_04008,Budget,2022-03-13,2792.65,232.72083333333333,12,2022-08-18,2024-04-08,599,146,Medium,Regular
CUST_04009,Budget,2022-01-15,1986.36,283.7657142857143,7,2022-05-22,2024-07-18,788,45,Low,Infrequent
CUST_04010,Regular,2022-01-08,1941.79,149.36846153846153,13,2022-02-08,2024-05-01,813,123,Low,Frequent
CUST_04011,Budget,2022-11-21,3105.16,258.7633333333333,12,2022-04-04,2024-08-16,865,16,Medium,Regular
CUST_04012,Premium,2022-06-15,5261.89,478.3536363636364,11,2022-01-08,2024-07-26,930,37,High,Regular
CUST_04013,Regular,2022-04-27,2056.37,228.48555555555555,9,2022-03-06,2024-06-23,840,70,Medium,Occasional
CUST_04014,Regular,2022-10-04,9920.93,992.0930000000001,10,2022-03-01,2024-07-10,862,53,Premium,Occasional
CUST_04015,Regular,2022-06-27,1790.69,179.06900000000002,10,2022-01-31,2024-06-15,866,78,Low,Occasional
CUST_04016,Premium,2022-06-03,8190.51,585.0364285714286,14,2022-01-25,2024-08-26,944,6,Premium,Frequent
CUST_04017,Regular,2022-04-25,2687.81,298.6455555555556,9,2022-04-20,2023-12-26,615,250,Medium,Occasional
CUST_04018,Budget,2022-09-04,2030.53,253.81625,8,2022-02-20,2024-03-22,761,163,Medium,Infrequent
CUST_04019,Regular,2022-11-22,3991.8999999999996,285.13571428571424,14,2022-05-24,2024-06-19,757,74,High,Frequent
CUST_04020,Premium,2022-03-31,9963.38,1107.042222222222,9,2022-06-11,2024-02-07,606,207,Premium,Occasional
CUST_04021,Regular,2022-12-25,2331.53,259.05888888888893,9,2022-02-14,2024-07-04,871,59,Medium,Occasional
CUST_04022,Budget,2022-06-28,1415.79,157.31,9,2022-06-17,2024-05-03,686,121,Low,Occasional
CUST_04023,Premium,2022-11-15,9457.18,1182.1475,8,2022-01-10,2024-03-30,810,155,Premium,Infrequent
CUST_04024,Regular,2022-06-02,2606.82,289.6466666666667,9,2022-05-02,2024-06-19,779,74,Medium,Occasional
CUST_04025,Budget,2022-05-08,2758.53,551.706,5,2022-01-09,2024-04-10,822,144,Medium,Infrequent
CUST_04026,Regular,2022-02-25,3384.74,483.53428571428566,7,2022-06-03,2024-01-08,584,237,High,Infrequent
CUST_04027,Budget,2022-01-19,1344.41,149.3788888888889,9,2022-07-13,2024-04-26,653,128,Low,Occasional
CUST_04028,Budget,2022-06-18,3977.0899999999997,220.94944444444442,18,2022-01-09,2024-07-19,922,44,High,Frequent
CUST_04029,Regular,2022-02-16,2806.25,311.80555555555554,9,2022-07-21,2024-07-14,724,49,Medium,Occasional
CUST_04030,Regular,2022-11-18,6537.43,726.3811111111112,9,2022-02-15,2024-06-23,859,70,Premium,Occasional
CUST_04031,Regular,2022-03-14,3288.35,365.3722222222222,9,2022-06-25,2024-05-27,702,97,Medium,Occasional
CUST_04032,Budget,2022-06-18,1580.17,197.52125,8,2022-07-18,2024-08-01,745,31,Low,Infrequent
CUST_04033,Premium,2022-03-26,4514.28,347.2523076923077,13,2022-01-03,2024-04-22,840,132,High,Frequent
CUST_04034,Regular,2022-11-11,743.84,106.26285714285714,7,2022-11-17,2024-08-10,632,22,Low,Infrequent
CUST_04035,Regular,2022-08-18,3762.5,376.25,10,2022-09-02,2024-08-25,723,7,High,Occasional
CUST_04036,Premium,2022-06-17,1392.47,198.92428571428573,7,2022-03-11,2024-08-25,898,7,Low,Infrequent
CUST_04037,Budget,2022-04-15,1892.34,210.26,9,2022-02-04,2024-07-05,882,58,Low,Occasional
CUST_04038,Premium,2022-11-26,4586.7,382.22499999999997,12,2022-01-11,2024-07-18,919,45,High,Regular
CUST_04039,Regular,2022-12-21,3862.62,321.885,12,2022-01-27,2024-04-29,823,125,High,Regular
CUST_04040,Budget,2022-11-27,3781.7099999999996,472.71374999999995,8,2022-08-16,2024-06-14,668,79,High,Infrequent
CUST_04041,Budget,2022-02-14,3845.38,295.79846153846154,13,2022-01-27,2024-07-28,913,35,High,Frequent
CUST_04042,Budget,2022-06-12,3366.64,336.664,10,2022-01-16,2024-03-18,792,167,High,Occasional
CUST_04043,Regular,2022-09-10,2093.2200000000003,261.65250000000003,8,2022-03-25,2024-03-24,730,161,Medium,Infrequent
CUST_04044,Regular,2022-10-12,1612.99,268.83166666666665,6,2022-05-01,2024-08-19,841,13,Low,Infrequent
CUST_04045,Budget,2022-08-27,3952.0299999999997,304.0023076923077,13,2022-02-21,2024-08-26,917,6,High,Frequent
CUST_04046,Budget,2022-11-06,4509.0599999999995,450.90599999999995,10,2022-02-26,2023-11-21,633,285,High,Occasional
CUST_04047,Premium,2022-04-14,2605.8,289.53333333333336,9,2022-04-28,2023-11-27,578,279,Medium,Occasional
CUST_04048,Premium,2022-05-08,3731.07,533.01,7,2022-06-29,2024-06-09,711,84,High,Infrequent
CUST_04049,Regular,2022-10-08,1354.21,270.842,5,2022-05-03,2023-05-17,379,473,Low,Infrequent
CUST_04050,Regular,2022-01-19,5227.76,373.4114285714286,14,2022-02-09,2024-04-24,805,130,High,Frequent
CUST_04051,Budget,2022-05-16,1249.56,156.195,8,2023-06-22,2024-07-18,392,45,Low,Infrequent
CUST_04052,Regular,2022-08-24,1730.3,216.2875,8,2022-01-05,2023-11-24,688,282,Low,Infrequent
CUST_04053,Premium,2022-08-16,4751.43,527.9366666666667,9,2022-05-07,2024-09-01,848,0,High,Occasional
CUST_04054,Budget,2022-01-09,1438.24,179.78,8,2022-01-19,2024-07-31,924,32,Low,Infrequent
CUST_04055,Regular,2022-06-14,4143.99,345.3325,12,2022-03-05,2024-08-23,902,9,High,Regular
CUST_04056,Premium,2022-10-03,10684.36,890.3633333333333,12,2022-02-04,2024-03-15,770,170,Premium,Regular
CUST_04057,Regular,2022-06-24,2563.82,256.382,10,2022-09-07,2024-07-18,680,45,Medium,Occasional
CUST_04058,Regular,2022-05-16,1478.81,211.25857142857143,7,2022-04-18,2024-04-29,742,125,Low,Infrequent
CUST_04059,Regular,2022-06-21,6269.96,569.9963636363636,11,2022-02-18,2024-04-13,785,141,Premium,Regular
CUST_04060,Regular,2022-02-16,2396.18,159.74533333333332,15,2022-01-17,2024-08-22,948,10,Medium,Frequent
CUST_04061,Budget,2022-02-17,7701.13,513.4086666666667,15,2022-04-08,2024-08-28,873,4,Premium,Frequent
CUST_04062,Premium,2022-08-01,15857.480000000001,932.7929411764707,17,2022-02-24,2024-08-18,906,14,Premium,Frequent
CUST_04063,Budget,2022-11-20,4697.54,469.754,10,2022-02-01,2024-03-31,789,154,High,Occasional
CUST_04064,Regular,2022-03-14,5787.76,445.2123076923077,13,2022-03-18,2024-03-27,740,158,Premium,Frequent
CUST_04065,Regular,2022-11-25,6970.44,871.305,8,2022-02-06,2024-04-03,787,151,Premium,Infrequent
CUST_04066,Regular,2022-09-13,4174.98,321.15230769230766,13,2022-02-09,2024-03-24,774,161,High,Frequent
CUST_04067,Budget,2022-04-16,2194.53,438.90600000000006,5,2022-09-24,2024-03-25,548,160,Medium,Infrequent
CUST_04068,Premium,2022-11-10,5062.49,506.24899999999997,10,2022-05-20,2024-08-18,821,14,High,Occasional
CUST_04069,Premium,2022-07-30,15047.29,1074.8064285714286,14,2022-03-06,2024-08-17,895,15,Premium,Frequent
CUST_04070,Regular,2022-03-18,4568.68,380.72333333333336,12,2022-02-17,2024-06-27,861,66,High,Regular
CUST_04071,Regular,2022-09-02,3643.81,260.27214285714285,14,2022-01-05,2024-06-17,894,76,High,Frequent
CUST_04072,Regular,2022-07-24,5667.99,404.8564285714286,14,2022-01-24,2024-06-22,880,71,Premium,Frequent
CUST_04073,Budget,2022-08-13,3448.33,229.88866666666667,15,2022-02-25,2024-06-21,847,72,High,Frequent
CUST_04074,Regular,2022-03-25,6003.259999999999,750.4074999999999,8,2022-01-10,2024-04-26,837,128,Premium,Infrequent
CUST_04075,Premium,2022-02-02,2417.09,402.84833333333336,6,2022-03-14,2023-12-21,647,255,Medium,Infrequent
CUST_04076,Budget,2022-06-07,1398.97,155.44111111111113,9,2022-05-31,2024-05-17,717,107,Low,Occasional
CUST_04077,Premium,2022-09-08,2217.5,443.5,5,2022-03-17,2024-06-06,812,87,Medium,Infrequent
CUST_04078,Budget,2022-05-24,3551.69,208.9229411764706,17,2022-02-20,2024-05-26,826,98,High,Frequent
CUST_04079,Budget,2022-08-12,5234.200000000001,436.1833333333334,12,2022-02-08,2024-08-06,910,26,High,Regular
CUST_04080,Budget,2022-09-01,2971.35,198.09,15,2022-01-09,2024-06-28,901,65,Medium,Frequent
CUST_04081,Premium,2022-09-25,3637.5,303.125,12,2022-03-09,2024-07-22,866,41,High,Regular
CUST_04082,Budget,2022-11-30,2190.1,156.43571428571428,14,2022-03-22,2024-07-29,860,34,Medium,Frequent
CUST_04083,Regular,2022-06-26,5878.15,734.76875,8,2022-03-24,2024-07-19,848,44,Premium,Infrequent
CUST_04084,Budget,2022-02-18,1302.55,186.07857142857142,7,2022-08-06,2024-06-23,687,70,Low,Infrequent
CUST_04085,Regular,2022-10-16,4141.3099999999995,591.6157142857143,7,2022-01-09,2024-08-03,937,29,High,Infrequent
CUST_04086,Budget,2022-11-28,4162.64,320.20307692307694,13,2022-07-28,2024-08-23,757,9,High,Frequent
CUST_04087,Regular,2022-09-12,6233.14,519.4283333333334,12,2022-07-26,2024-08-15,751,17,Premium,Regular
CUST_04088,Regular,2022-10-06,3640.7700000000004,606.7950000000001,6,2022-06-28,2024-05-03,675,121,High,Infrequent
CUST_04089,Budget,2022-08-13,2048.0,186.1818181818182,11,2022-05-21,2024-03-28,677,157,Medium,Regular
CUST_04090,Budget,2022-07-18,6883.57,382.42055555555555,18,2022-04-23,2024-07-18,817,45,Premium,Frequent
CUST_04091,Premium,2022-08-22,1843.49,307.24833333333333,6,2022-05-04,2024-08-15,834,17,Low,Infrequent
CUST_04092,Regular,2022-08-18,2749.79,549.958,5,2022-05-23,2024-08-10,810,22,Medium,Infrequent
CUST_04093,Regular,2022-09-06,2720.56,340.07,8,2022-10-20,2024-06-21,610,72,Medium,Infrequent
CUST_04094,Regular,2022-03-16,1953.21,217.02333333333334,9,2023-01-24,2024-08-14,568,18,Low,Occasional
CUST_04095,Premium,2022-07-09,9657.16,877.9236363636363,11,2022-03-13,2024-06-01,811,92,Premium,Regular
CUST_04096,Budget,2022-03-29,2384.3,264.9222222222222,9,2022-03-24,2024-08-28,888,4,Medium,Occasional
CUST_04097,Premium,2022-03-07,3346.26,418.2825,8,2023-02-21,2024-07-01,496,62,High,Infrequent
CUST_04098,Regular,2022-02-02,4977.32,711.0457142857142,7,2022-03-19,2024-02-22,705,192,High,Infrequent
CUST_04099,Budget,2022-02-15,1064.5900000000001,152.08428571428573,7,2022-05-21,2023-09-20,487,347,Low,Infrequent
CUST_04100,Regular,2022-11-09,7311.79,562.4453846153846,13,2022-01-18,2024-08-19,944,13,Premium,Frequent
CUST_04101,Regular,2022-02-24,6807.37,1701.8425,4,2022-08-19,2024-08-14,726,18,Premium,Infrequent
CUST_04102,Premium,2022-01-08,7416.22,674.2018181818182,11,2022-03-28,2024-08-12,868,20,Premium,Regular
CUST_04103,Premium,2022-06-25,1848.0599999999997,308.00999999999993,6,2022-03-22,2024-01-30,679,215,Low,Infrequent
CUST_04104,Budget,2022-11-13,2882.99,240.24916666666664,12,2022-01-28,2024-07-12,896,51,Medium,Regular
CUST_04105,Regular,2022-05-30,6369.69,530.8075,12,2022-01-28,2024-08-28,943,4,Premium,Regular
CUST_04106,Regular,2022-11-06,1753.5100000000002,194.83444444444447,9,2022-01-05,2024-07-20,927,43,Low,Occasional
CUST_04107,Budget,2022-07-29,3568.66,297.3883333333333,12,2022-02-18,2024-05-07,809,117,High,Regular
CUST_04108,Regular,2022-12-04,8461.92,604.4228571428572,14,2022-01-15,2024-08-02,930,30,Premium,Frequent
CUST_04109,Budget,2022-02-18,5791.72,723.965,8,2022-01-12,2024-03-10,788,175,Premium,Infrequent
CUST_04110,Budget,2022-11-17,2035.42,226.1577777777778,9,2022-05-11,2024-07-16,797,47,Medium,Occasional
CUST_04111,Premium,2022-10-10,3176.23,317.623,10,2022-04-07,2024-04-28,752,126,Medium,Occasional
CUST_04112,Regular,2022-05-13,1646.08,164.608,10,2022-05-19,2024-06-17,760,76,Low,Occasional
CUST_04113,Budget,2022-02-26,3473.25,267.1730769230769,13,2022-06-22,2024-06-24,733,69,High,Frequent
CUST_04114,Regular,2022-09-28,4026.1400000000003,309.70307692307694,13,2022-01-25,2024-08-29,947,3,High,Frequent
CUST_04115,Regular,2022-12-23,1592.75,199.09375,8,2022-04-04,2024-02-28,695,186,Low,Infrequent
CUST_04116,Premium,2022-06-07,10005.51,909.5918181818182,11,2022-03-13,2024-06-29,839,64,Premium,Regular
CUST_04117,Regular,2022-05-11,3150.48,286.40727272727275,11,2022-05-29,2024-08-27,821,5,Medium,Regular
CUST_04118,Premium,2022-02-10,4576.74,572.0925,8,2022-11-27,2024-06-23,574,70,High,Infrequent
CUST_04119,Regular,2022-05-10,3625.75,362.575,10,2022-02-01,2024-07-23,903,40,High,Occasional
CUST_04120,Budget,2022-09-08,3218.5299999999997,292.59363636363634,11,2022-05-11,2024-07-14,795,49,Medium,Regular
CUST_04121,Budget,2022-01-09,4664.06,583.0075,8,2022-02-13,2024-03-06,752,179,High,Infrequent
CUST_04122,Budget,2022-11-03,1973.85,394.77,5,2023-04-12,2024-06-06,421,87,Low,Infrequent
CUST_04123,Budget,2022-07-28,1203.07,120.30699999999999,10,2022-02-06,2024-02-15,739,199,Low,Occasional
CUST_04124,Regular,2022-07-12,4328.43,393.49363636363637,11,2022-01-05,2024-08-26,964,6,High,Regular
CUST_04125,Regular,2022-02-20,2656.2,664.05,4,2022-02-07,2023-12-29,690,247,Medium,Infrequent
CUST_04126,Budget,2022-06-17,6813.16,757.0177777777777,9,2023-01-14,2024-08-27,591,5,Premium,Occasional
CUST_04127,Regular,2022-07-26,523.24,174.41333333333333,3,2022-03-31,2023-02-18,324,561,Low,Infrequent
CUST_04128,Premium,2022-04-20,5614.66,467.8883333333333,12,2022-06-10,2024-04-24,684,130,Premium,Regular
CUST_04129,Regular,2022-06-01,2806.93,561.386,5,2022-01-06,2023-08-21,592,377,Medium,Infrequent
CUST_04130,Premium,2022-05-08,2683.7599999999998,298.19555555555553,9,2022-03-05,2023-12-16,651,260,Medium,Occasional
CUST_04131,Budget,2022-12-22,1341.03,149.00333333333333,9,2022-06-11,2024-05-25,714,99,Low,Occasional
CUST_04132,Regular,2022-12-31,4244.8,848.96,5,2022-05-11,2024-06-29,780,64,High,Infrequent
CUST_04133,Regular,2022-05-20,4883.85,305.240625,16,2022-04-10,2024-08-21,864,11,High,Frequent
CUST_04134,Budget,2022-04-04,2372.57,263.61888888888893,9,2022-01-06,2024-04-16,831,138,Medium,Occasional
CUST_04135,Regular,2022-08-17,1449.64,289.928,5,2022-01-15,2024-03-12,787,173,Low,Infrequent
CUST_04136,Budget,2022-01-25,4140.84,376.44,11,2022-02-22,2024-07-27,886,36,High,Regular
CUST_04137,Budget,2022-10-08,3577.3,238.48666666666668,15,2022-01-13,2024-06-23,892,70,High,Frequent
CUST_04138,Regular,2022-07-20,6346.7300000000005,576.9754545454546,11,2022-03-23,2024-04-11,750,143,Premium,Regular
CUST_04139,Premium,2022-07-09,13259.23,1104.9358333333332,12,2022-04-02,2024-08-25,876,7,Premium,Regular
CUST_04140,Premium,2022-12-21,5424.25,602.6944444444445,9,2022-03-08,2024-07-15,860,48,Premium,Occasional
CUST_04141,Budget,2022-06-26,990.7900000000001,141.54142857142858,7,2022-03-02,2024-07-28,879,35,Low,Infrequent
CUST_04142,Budget,2022-07-28,3798.8199999999997,345.3472727272727,11,2022-01-08,2024-03-22,804,163,High,Regular
CUST_04143,Regular,2022-11-24,4035.49,448.3877777777777,9,2022-07-29,2024-03-30,610,155,High,Occasional
CUST_04144,Budget,2022-04-15,10277.06,570.9477777777778,18,2022-01-15,2024-07-20,917,43,Premium,Frequent
CUST_04145,Budget,2022-10-06,2438.45,243.84499999999997,10,2022-01-27,2024-06-12,867,81,Medium,Occasional
CUST_04146,Regular,2022-04-04,3457.8,314.3454545454546,11,2022-03-06,2024-07-04,851,59,High,Regular
CUST_04147,Premium,2022-10-16,3726.6,372.65999999999997,10,2022-06-23,2024-03-16,632,169,High,Occasional
CUST_04148,Regular,2022-09-14,1318.11,188.30142857142854,7,2022-06-06,2024-08-06,792,26,Low,Infrequent
CUST_04149,Regular,2022-12-11,3059.41,278.1281818181818,11,2022-01-15,2024-05-15,851,109,Medium,Regular
CUST_04150,Budget,2022-12-12,6473.05,340.68684210526317,19,2022-03-05,2024-06-13,831,80,Premium,Frequent
CUST_04151,Regular,2022-09-27,10049.54,913.5945454545455,11,2022-01-26,2024-03-24,788,161,Premium,Regular
CUST_04152,Regular,2022-04-21,2303.2000000000003,164.51428571428573,14,2022-02-12,2024-08-10,910,22,Medium,Frequent
CUST_04153,Regular,2022-12-05,6206.9,775.8625,8,2022-01-03,2023-08-16,590,382,Premium,Infrequent
CUST_04154,Regular,2022-10-10,5802.31,527.4827272727273,11,2022-02-03,2024-08-17,926,15,Premium,Regular
CUST_04155,Budget,2022-08-03,5069.63,506.963,10,2022-06-14,2024-07-10,757,53,High,Occasional
CUST_04156,Regular,2022-01-23,6016.88,601.688,10,2022-06-01,2024-08-30,821,2,Premium,Occasional
CUST_04157,Regular,2022-12-28,2322.9,290.3625,8,2022-04-08,2024-07-21,835,42,Medium,Infrequent
CUST_04158,Budget,2022-11-20,6000.73,600.073,10,2022-05-16,2024-05-05,720,119,Premium,Occasional
CUST_04159,Regular,2022-08-12,2524.82,229.5290909090909,11,2022-06-12,2024-08-23,803,9,Medium,Regular
CUST_04160,Budget,2022-12-12,1627.01,108.46733333333333,15,2022-01-04,2024-07-25,933,38,Low,Frequent
CUST_04161,Budget,2022-08-03,1416.98,202.4257142857143,7,2022-08-10,2024-07-29,719,34,Low,Infrequent
CUST_04162,Regular,2022-07-26,3188.3799999999997,289.85272727272724,11,2022-01-21,2024-08-10,932,22,Medium,Regular
CUST_04163,Regular,2022-07-13,4976.07,355.4335714285714,14,2022-05-23,2023-10-17,512,320,High,Frequent
CUST_04164,Regular,2022-06-01,1907.16,317.86,6,2022-02-07,2023-10-04,604,333,Low,Infrequent
CUST_04165,Regular,2022-01-11,10442.18,803.2446153846154,13,2022-05-25,2024-04-27,703,127,Premium,Frequent
CUST_04166,Regular,2022-01-15,2815.06,255.91454545454545,11,2022-06-03,2024-04-02,669,152,Medium,Regular
CUST_04167,Premium,2022-03-14,3443.99,344.399,10,2022-03-21,2024-07-31,863,32,High,Occasional
CUST_04168,Budget,2022-01-28,1717.1,143.09166666666667,12,2022-02-28,2024-06-17,840,76,Low,Regular
CUST_04169,Regular,2022-12-17,6532.66,1306.532,5,2022-05-10,2024-07-12,794,51,Premium,Infrequent
CUST_04170,Regular,2022-11-15,3291.11,253.1623076923077,13,2022-07-04,2024-06-03,700,90,Medium,Frequent
CUST_04171,Regular,2022-07-29,770.8199999999999,96.35249999999999,8,2022-05-23,2024-08-06,806,26,Low,Infrequent
CUST_04172,Regular,2022-08-19,549.46,183.15333333333334,3,2022-01-15,2022-10-21,279,681,Low,Infrequent
CUST_04173,Budget,2022-04-14,1733.52,144.46,12,2022-04-26,2024-06-17,783,76,Low,Regular
CUST_04174,Regular,2022-11-26,2339.34,179.94923076923078,13,2022-10-25,2024-08-24,669,8,Medium,Frequent
CUST_04175,Premium,2022-12-01,5517.08,424.39076923076925,13,2022-01-27,2024-06-19,874,74,Premium,Frequent
CUST_04176,Premium,2022-02-27,5068.93,506.89300000000003,10,2022-01-21,2024-06-11,872,82,High,Occasional
CUST_04177,Regular,2022-01-10,945.78,315.26,3,2023-08-31,2024-04-22,235,132,Low,Infrequent
CUST_04178,Budget,2022-10-22,2089.5699999999997,348.2616666666666,6,2022-04-29,2023-11-18,568,288,Medium,Infrequent
CUST_04179,Budget,2022-02-06,3563.9,323.9909090909091,11,2022-06-17,2024-08-22,797,10,High,Regular
CUST_04180,Budget,2022-08-30,3627.05,329.7318181818182,11,2022-06-05,2024-06-25,751,68,High,Regular
CUST_04181,Regular,2022-08-01,3431.29,490.1842857142857,7,2022-02-14,2024-02-29,745,185,High,Infrequent
CUST_04182,Regular,2022-02-25,2958.46,328.71777777777777,9,2022-02-03,2024-08-21,930,11,Medium,Occasional
CUST_04183,Regular,2022-08-27,1261.4,180.20000000000002,7,2022-09-08,2024-07-26,687,37,Low,Infrequent
CUST_04184,Premium,2022-12-28,4632.83,463.283,10,2022-01-10,2024-02-11,762,203,High,Occasional
CUST_04185,Budget,2022-10-06,4004.44,308.0338461538462,13,2022-03-18,2024-07-11,846,52,High,Frequent
CUST_04186,Budget,2022-11-13,2534.0299999999997,316.75374999999997,8,2022-02-11,2024-04-30,809,124,Medium,Infrequent
CUST_04187,Regular,2022-08-06,6173.9,771.7375,8,2022-02-23,2024-08-06,895,26,Premium,Infrequent
CUST_04188,Regular,2022-01-16,4722.63,363.27923076923076,13,2022-01-14,2024-08-10,939,22,High,Frequent
CUST_04189,Premium,2022-02-26,14686.71,1223.8925,12,2022-03-07,2024-05-01,786,123,Premium,Regular
CUST_04190,Regular,2022-12-29,7503.49,468.968125,16,2022-02-01,2024-07-02,882,61,Premium,Frequent
CUST_04191,Budget,2022-08-30,2118.33,192.57545454545453,11,2022-04-02,2024-05-14,773,110,Medium,Regular
CUST_04192,Regular,2022-11-22,7391.6,434.8,17,2022-01-20,2024-06-26,888,67,Premium,Frequent
CUST_04193,Regular,2022-10-15,11371.07,874.6976923076923,13,2022-03-04,2024-08-21,901,11,Premium,Frequent
CUST_04194,Premium,2022-08-23,9752.0,696.5714285714286,14,2022-05-07,2024-06-30,785,63,Premium,Frequent
CUST_04195,Budget,2022-09-22,2432.37,243.237,10,2022-01-18,2024-02-24,767,190,Medium,Occasional
CUST_04196,Budget,2022-09-26,1883.92,235.49,8,2022-02-28,2024-04-20,782,134,Low,Infrequent
CUST_04197,Budget,2022-10-18,1636.53,136.3775,12,2022-08-03,2024-07-18,715,45,Low,Regular
CUST_04198,Premium,2022-11-16,9833.83,702.4164285714286,14,2022-03-13,2024-05-10,789,114,Premium,Frequent
CUST_04199,Regular,2022-10-17,2515.82,359.40285714285716,7,2022-07-19,2024-06-28,710,65,Medium,Infrequent
CUST_04200,Budget,2022-06-12,1898.03,237.25375,8,2022-04-04,2024-05-12,769,112,Low,Infrequent
CUST_04201,Regular,2022-04-06,6445.72,644.572,10,2022-03-09,2024-07-11,855,52,Premium,Occasional
CUST_04202,Regular,2022-12-31,3132.6,391.575,8,2022-07-28,2024-08-08,742,24,Medium,Infrequent
CUST_04203,Premium,2022-10-15,1389.72,173.715,8,2022-01-17,2024-08-06,932,26,Low,Infrequent
CUST_04204,Budget,2022-08-13,5984.849999999999,544.0772727272727,11,2022-03-19,2024-08-30,895,2,Premium,Regular
CUST_04205,Regular,2022-04-28,2996.26,428.0371428571429,7,2022-05-12,2024-06-26,776,67,Medium,Infrequent
CUST_04206,Budget,2022-03-20,610.44,122.08800000000001,5,2022-04-12,2023-06-26,440,433,Low,Infrequent
CUST_04207,Budget,2022-04-17,2049.35,186.30454545454543,11,2022-01-03,2024-05-08,856,116,Medium,Regular
CUST_04208,Regular,2022-09-01,2675.13,382.1614285714286,7,2022-03-19,2024-01-08,660,237,Medium,Infrequent
CUST_04209,Regular,2022-12-20,1501.15,300.23,5,2022-01-16,2024-08-01,928,31,Low,Infrequent
CUST_04210,Premium,2022-07-29,3194.86,290.4418181818182,11,2022-01-02,2024-01-19,747,226,Medium,Regular
CUST_04211,Regular,2022-03-14,4152.16,415.216,10,2022-01-25,2023-09-19,602,348,High,Occasional
CUST_04212,Regular,2022-11-05,4482.61,407.51,11,2022-09-11,2024-07-14,672,49,High,Regular
CUST_04213,Budget,2022-07-17,1772.74,295.45666666666665,6,2022-07-26,2024-03-20,603,165,Low,Infrequent
CUST_04214,Budget,2022-07-05,2909.6600000000003,223.82000000000002,13,2022-01-05,2024-08-29,967,3,Medium,Frequent
CUST_04215,Regular,2022-01-13,2132.67,193.8790909090909,11,2022-03-02,2024-08-28,910,4,Medium,Regular
CUST_04216,Budget,2022-02-20,1323.09,110.2575,12,2022-03-21,2024-08-29,892,3,Low,Regular
CUST_04217,Regular,2022-08-07,2867.06,409.58,7,2022-11-10,2024-07-27,625,36,Medium,Infrequent
CUST_04218,Regular,2022-10-07,2081.82,297.40285714285716,7,2022-03-06,2024-05-05,791,119,Medium,Infrequent
CUST_04219,Regular,2022-06-05,824.28,137.38,6,2022-02-20,2024-08-20,912,12,Low,Infrequent
